,mwe,label,sentence
286,catch_attention,I,The letter that had caught Anne's attention was from a girl who said she earned one pound seventeen shillings and sixpence a week.
287,catch_attention,I,"The eating and sleeping arrangements of the students, whether in college or abroad about the town, caught his attention; the length of the courses; the kind of degree available, and all the curricular paraphernalia of learning."
288,catch_attention,I,The effects of the severe climate on his fellow soldiers caught his attention and he was able to develop his consequent ideas on atmospheric humidity when in April 1919 he resumed his post in Simla.
289,catch_attention,I,"One face, happier than the others, caught his attention."
290,catch_attention,I,"There was an urgency about the way he moved which caught Alice's attention, but it was her husband who spoke first."
291,catch_attention,I,"He had been long absent from the public balcony of the Roman palace which he had made his stage, and he was now proving that he wasn't in chronic decline, as rumour held, with a pox contracted years ago, but had merely suffered a passing dose of ‘flu."
292,catch_attention,I,"She was assailed by contrary, half-formed forebodings: Rosa was making an error of judgement, she was imagining things, or, even if she weren't, Tommaso was like a dustdevil, twisting this way and that."
293,catch_attention,I,"She was wearing a Ralph Lauren silk shirt tucked into tight leather jeans and a Hermes belt; she caught the attention, whether she wished to or not."
294,catch_attention,I,"So when the espresso machine was quiet for a moment, she leaned over to catch the attention of the man in the Aquascutum raincoat."
295,catch_attention,I,"On the mantelpiece, at one end, was the inevitable framed inscribed photograph of mother; at the other end, a head and shoulders portrait of a young woman which caught Wycliffe's attention."
296,catch_attention,I,But one thing had caught her attention.
297,catch_attention,I,"‘But if you think I'd make a public exhibition of myself to catch any man's attention, you don't know me at all.’"
298,catch_attention,I,Then Auguste's presence in the small lounge caught her attention.
299,catch_attention,I,That should catch his attention.’
300,catch_attention,I,"The very ordinariness of Luke's tone caught Folly's attention and she paused, her muscles still tensed to run."
301,catch_attention,I,"‘Nothing, nothing at all.’"
302,catch_attention,I,The sound of the car caught Theodora's attention before she could plot it with her eye.
303,catch_attention,I,"A driftwood carving, illuminated in a small alcove, caught her attention, and she went over to take a closer look."
304,catch_attention,I,"An electronic keyboard linked to a printer caught her attention, and she studied it, frowning thoughtfully."
305,catch_attention,I,"A sound at the door caught her attention and she turned abruptly, shock still clear on her face."
306,catch_attention,I,"The ‘men’ of the branch were belittling the game saying how simple it was, and there was no great feat in winning it."
307,catch_attention,I,I am trying to catch her attention.
308,catch_attention,I,"She was more careful with records, having a sixties nostalgia for vinyl, although the holographic rainbows on CDs had caught her attention and she was thinking about it."
309,catch_attention,I,"Widows have suffered an additional loss from the freezing of the £1,000 widow's payment, a matter on which the Government are curiously shy."
310,catch_attention,I,"A first round victory caught everyone's attention, and Swift kept close tabs on him for the rest of the year, even fielding a car for him in the 25th anniversary race at Silverstone and again in the Irish Festival."
311,catch_attention,I,The farming industry must tell the public at large and be seen to demonstrate that it cares about providing quality food which is produced with high animal welfare standards and protection of the environment.
312,catch_attention,I,"All of his slides were chosen for a purpose, and were of high quality, although we would have liked a garden plan."
313,catch_attention,I,"As Larsen reached him, Rocky asked, ‘You da last?’"
314,catch_attention,I,"Lucie whistled sharply to catch her attention, then beckoned her over to stand beside him."
315,catch_attention,I,Various techniques can be employed in this process:(1) How do we look at pictures?
316,catch_attention,I,"how you have caught my attention,"
317,catch_attention,I,Whatever Albie got himself into seems to have caught the attention of a lot of people.
318,catch_attention,I,This remarkable effort soon caught the critics' attention.
319,catch_attention,I,"With a grimace she started to toss the paper down, then stopped when a column on the opposite page caught her attention."
320,catch_attention,I,‘I see you have caught the attention of two of our most important guests.
321,catch_attention,I,"As she waited at the only traffic lights in the main street, her attention was caught as a man came out from a hardware shop."
322,catch_attention,I,REG PIKE/Villager
323,catch_attention,I,But the government is to start a national advertising campaign in the food trade magazines this week to catch the attention of those firms.
324,catch_attention,I,"Mansell refused to be reconciled with Prost, with whom he fell out when the two were team-mates at Ferrari in 1991, and promptly signed the US deal despite taking an estimated cut of half his salary."
325,catch_attention,I,John Coffin's historical researches into his ancestors had caught Jordan's attention.
326,catch_attention,I,Only a Book of Hours caught Athelstan's attention.
327,catch_attention,I,A painted lady caught the attention of government minister during his visit to Wilton.
328,catch_death,I,Besides she'll catch her death with just that little woolly cardy.’
329,catch_death,I,"She finally arrived some twenty minutes later looking so cold and miserable that Mary Ann ordered her straight up for a bath, before she caught her ‘death’."
330,catch_death,I,‘You'll catch your death out here.’
331,catch_death,I,You'll be catching your death of cold out here in the hall wearing nothing but that little scrap of lace.
332,catch_death,I,You'll catch your death.’
333,catch_death,I,‘I know not why he troubled — keeping us both standing about catching our death of cold!’
334,catch_death,I,"‘Ye'll catch yer death o' cold, sitting there.’"
335,catch_death,I,"‘Patience, Emily, all in good time, what about inviting me in and offering me a drink, the grass here is quite damp you know, and in those silly slippers, you'll catch your death.’"
336,catch_death,I,"From this sort of outing, I thought, one catches one's death of cold."
337,catch_death,I,"In the cloisters at Matching Priory, Lady Glencora, like Gwendolen, makes her confession — and nearly catches her death of cold."
338,catch_death,I,"‘You must be barmy, hanging around on a night like this you'll catch your death."
339,catch_death,I,Catch your death on some of these cold floors.
340,catch_death,I,"‘You get something on before you catch your death, love,’ said Mrs. Hennessy to Tessa reproachfully."
341,catch_death,I,You'll catch your deaths out here if you're not careful.’
342,catch_death,I,"‘Don't be silly,’ he reproved, ‘you'll catch your death.’"
343,catch_death,I,"‘Don't come out, dear, you'll catch your death of cold."
344,catch_death,I,‘You might catch your death of cold.’
345,catch_death,I,"‘It's a good job you didn't try to sleep in these, you'd have caught your death of cold.’"
346,catch_death,I,You'll catch your death of cold if you're not careful.
347,catch_death,I,"Leave those, they can wait.’"
348,catch_death,I,"‘You could catch your death, going out in this.’"
349,catch_death,I,"‘Right, let's get in out of this damn rain before you catch your death and you can tell me what the hell this is all about.’"
350,catch_death,L,"They collected tons of blankets and food, stockpiled in Worcester before being flown to Iraq."
351,catch_imagination,I,"David Landale, Duchy secretary, said there were numerous requests for help, but the Birmingham project ‘caught the Prince's imagination’."
